Frame,Timestamp,Class,Track ID,X,Y,W,H
12,2024-12-05 11:03:37,2,3,1934.696044921875,1163.7520751953125,165.8095703125,126.991943359375
12,2024-12-05 11:03:37,2,4,1342.6361083984375,910.7842407226562,100.009033203125,61.12738037109375
12,2024-12-05 11:03:37,2,5,1550.504638671875,1014.3790283203125,139.9012451171875,75.0770263671875
12,2024-12-05 11:03:37,2,7,1768.8477783203125,1013.5758056640625,118.7718505859375,108.9136962890625
13,2024-12-05 11:03:37,2,1,1408.0928955078125,1052.2791748046875,111.4525146484375,97.6014404296875
13,2024-12-05 11:03:37,2,2,1705.8973388671875,965.0791015625,93.6461181640625,70.576416015625
13,2024-12-05 11:03:37,2,3,1932.195068359375,1160.75048828125,164.69482421875,126.9783935546875
13,2024-12-05 11:03:37,2,4,1339.452392578125,908.2061157226562,102.0330810546875,65.05743408203125
13,2024-12-05 11:03:37,2,5,1552.2935791015625,1012.5437622070312,134.7987060546875,70.29156494140625
13,2024-12-05 11:03:37,2,7,1766.9476318359375,1013.41748046875,118.0859375,104.7049560546875
14,2024-12-05 11:03:37,2,1,1408.913818359375,1048.796875,109.2506103515625,96.9244384765625
14,2024-12-05 11:03:37,2,2,1708.09765625,962.9688720703125,89.7008056640625,72.475341796875
14,2024-12-05 11:03:37,2,3,1928.472412109375,1158.9775390625,163.011474609375,124.7330322265625
14,2024-12-05 11:03:37,2,4,1338.1949462890625,901.7507934570312,101.849853515625,73.3570556640625
14,2024-12-05 11:03:37,2,5,1570.4879150390625,1012.8311157226562,116.7767333984375,63.19500732421875
14,2024-12-05 11:03:37,2,7,1765.0943603515625,1005.8225708007812,117.9677734375,108.61932373046875
14,2024-12-05 11:03:37,2,22,1527.65478515625,1336.2041015625,179.5169677734375,96.696533203125
15,2024-12-05 11:03:37,2,1,1407.2242431640625,1046.8111572265625,109.970947265625,96.80419921875
15,2024-12-05 11:03:37,2,2,1703.8646240234375,964.4560546875,91.955322265625,68.815673828125
15,2024-12-05 11:03:37,2,3,1924.964111328125,1154.3143310546875,163.625244140625,127.66064453125
15,2024-12-05 11:03:37,2,4,1337.3157958984375,900.8756713867188,103.4659423828125,73.79290771484375
15,2024-12-05 11:03:37,2,5,1553.6580810546875,1009.0577392578125,130.864990234375,69.060302734375
15,2024-12-05 11:03:37,2,7,1760.213134765625,999.3843383789062,121.7740478515625,114.12872314453125
15,2024-12-05 11:03:37,2,22,1521.925048828125,1329.77880859375,185.840576171875,105.65625
16,2024-12-05 11:03:37,2,1,1407.866943359375,1043.6961669921875,107.953369140625,97.7957763671875
16,2024-12-05 11:03:37,2,2,1704.07421875,970.0389404296875,90.225341796875,62.4237060546875
16,2024-12-05 11:03:37,2,3,1922.55029296875,1149.143310546875,161.53759765625,129.0008544921875
16,2024-12-05 11:03:37,2,4,1340.2564697265625,907.6392822265625,99.5196533203125,66.76873779296875
16,2024-12-05 11:03:37,2,5,1553.26708984375,1007.406005859375,130.739013671875,68.211181640625
16,2024-12-05 11:03:37,2,7,1761.0218505859375,1005.2687377929688,118.36865234375,105.07476806640625
16,2024-12-05 11:03:37,2,22,1520.890380859375,1321.31298828125,181.762939453125,114.544189453125
17,2024-12-05 11:03:38,2,1,1405.026611328125,1037.179931640625,109.447509765625,106.721435546875
17,2024-12-05 11:03:38,2,2,1699.8724365234375,967.05908203125,93.478759765625,65.1285400390625
17,2024-12-05 11:03:38,7,3,1919.669189453125,1146.0272216796875,163.3251953125,134.3544921875
17,2024-12-05 11:03:38,2,4,1339.8167724609375,902.6549072265625,99.9261474609375,71.7740478515625
17,2024-12-05 11:03:38,2,5,1548.877197265625,1003.3737182617188,135.0489501953125,69.05010986328125
17,2024-12-05 11:03:38,2,7,1762.0556640625,1011.6820678710938,114.8878173828125,95.61761474609375
17,2024-12-05 11:03:38,2,22,1515.5926513671875,1316.854736328125,182.06201171875,117.510498046875
18,2024-12-05 11:03:38,2,1,1404.9722900390625,1032.91015625,108.668701171875,95.2091064453125
18,2024-12-05 11:03:38,2,2,1696.535400390625,965.281005859375,95.1573486328125,68.098876953125
18,2024-12-05 11:03:38,2,3,1917.967529296875,1144.5927734375,161.02880859375,128.438232421875
18,2024-12-05 11:03:38,2,4,1337.37353515625,902.2213134765625,101.620849609375,71.26171875
18,2024-12-05 11:03:38,2,5,1550.2684326171875,1003.6551513671875,133.5833740234375,65.1397705078125
18,2024-12-05 11:03:38,2,7,1760.12255859375,1004.1447143554688,116.5042724609375,103.20819091796875
18,2024-12-05 11:03:38,2,22,1511.49609375,1309.2154541015625,181.2325439453125,121.03076171875
19,2024-12-05 11:03:38,2,1,1405.687744140625,1032.001953125,107.3370361328125,87.3441162109375
19,2024-12-05 11:03:38,2,2,1696.451904296875,966.9164428710938,94.3369140625,65.56732177734375
19,2024-12-05 11:03:38,7,3,1914.4722900390625,1140.900146484375,161.2415771484375,125.9188232421875
19,2024-12-05 11:03:38,2,4,1342.4832763671875,906.559326171875,95.11328125,66.65899658203125
19,2024-12-05 11:03:38,2,5,1545.0511474609375,1001.3453979492188,138.15673828125,68.90289306640625
19,2024-12-05 11:03:38,2,7,1759.8814697265625,1011.2832641601562,115.4267578125,93.33001708984375
19,2024-12-05 11:03:38,2,22,1507.6358642578125,1301.85986328125,182.88232421875,125.87646484375
20,2024-12-05 11:03:38,2,1,1404.7904052734375,1029.3106689453125,107.035400390625,87.5162353515625
20,2024-12-05 11:03:38,2,2,1693.0240478515625,956.4044189453125,94.945556640625,75.2833251953125
20,2024-12-05 11:03:38,2,3,1910.36669921875,1137.7470703125,159.92822265625,125.87353515625
20,2024-12-05 11:03:38,2,4,1348.0389404296875,901.1502685546875,88.6490478515625,66.8873291015625
20,2024-12-05 11:03:38,2,7,1756.5955810546875,1013.45849609375,116.9461669921875,90.7320556640625
20,2024-12-05 11:03:38,2,22,1505.2847900390625,1296.855224609375,183.1158447265625,129.5462646484375
21,2024-12-05 11:03:38,2,1,1403.848388671875,1025.9896240234375,107.2977294921875,94.888916015625
21,2024-12-05 11:03:38,2,2,1691.48779296875,955.6285400390625,95.359130859375,77.4056396484375
21,2024-12-05 11:03:38,2,3,1908.455322265625,1135.26025390625,155.098876953125,122.6146240234375
21,2024-12-05 11:03:38,2,4,1351.564208984375,902.4345703125,83.252685546875,58.8746337890625
21,2024-12-05 11:03:38,2,7,1754.0313720703125,993.6635131835938,116.7596435546875,108.28045654296875
21,2024-12-05 11:03:38,2,22,1504.440673828125,1291.794921875,180.9617919921875,137.091552734375
22,2024-12-05 11:03:38,2,1,1402.314453125,1025.0989990234375,106.696533203125,94.387939453125
22,2024-12-05 11:03:38,2,2,1695.7286376953125,960.0763549804688,91.5960693359375,71.64764404296875
22,2024-12-05 11:03:38,7,3,1906.3695068359375,1132.9332275390625,151.3914794921875,121.6942138671875
22,2024-12-05 11:03:38,2,4,1358.1209716796875,905.1906127929688,75.906494140625,54.91790771484375
22,2024-12-05 11:03:38,2,7,1751.7001953125,982.6026611328125,116.108154296875,117.8826904296875
22,2024-12-05 11:03:38,2,22,1503.4383544921875,1287.102783203125,176.76171875,137.1767578125
22,2024-12-05 11:03:38,2,35,1480.53955078125,875.8003540039062,73.3336181640625,81.61907958984375
23,2024-12-05 11:03:39,2,1,1400.7032470703125,1020.6827392578125,105.6207275390625,87.5196533203125
23,2024-12-05 11:03:39,2,2,1691.6011962890625,953.8048095703125,95.9453125,75.9705810546875
23,2024-12-05 11:03:39,7,3,1903.773193359375,1130.8486328125,149.607421875,118.5303955078125
23,2024-12-05 11:03:39,2,4,1359.642578125,907.4913330078125,76.502685546875,48.79608154296875
23,2024-12-05 11:03:39,2,7,1750.2109375,990.309326171875,114.9005126953125,107.6396484375
23,2024-12-05 11:03:39,2,22,1504.7520751953125,1278.44189453125,170.150390625,142.1947021484375
23,2024-12-05 11:03:39,2,35,1480.474853515625,877.3197021484375,73.2568359375,83.631103515625
23,2024-12-05 11:03:39,2,5,1547.9337158203125,995.2803344726562,124.6236572265625,63.16693115234375
24,2024-12-05 11:03:39,2,1,1399.615234375,1016.1011352539062,107.1239013671875,90.78704833984375
24,2024-12-05 11:03:39,2,2,1691.32080078125,953.9808959960938,93.23583984375,74.81646728515625
24,2024-12-05 11:03:39,7,3,1902.4757080078125,1127.691650390625,148.0235595703125,115.1336669921875
24,2024-12-05 11:03:39,2,4,1359.44580078125,905.083740234375,75.5802001953125,49.86578369140625
24,2024-12-05 11:03:39,2,7,1748.9085693359375,990.612060546875,114.533447265625,106.3275146484375
24,2024-12-05 11:03:39,2,22,1503.912109375,1272.9952392578125,167.58984375,141.793212890625
24,2024-12-05 11:03:39,2,35,1482.453857421875,879.9053955078125,67.8863525390625,61.89361572265625
24,2024-12-05 11:03:39,2,5,1554.9068603515625,993.0796508789062,117.553466796875,60.08477783203125
25,2024-12-05 11:03:39,2,1,1399.43603515625,1018.0038452148438,107.5504150390625,91.61151123046875
25,2024-12-05 11:03:39,2,2,1690.35888671875,954.33447265625,92.5731201171875,68.72113037109375
25,2024-12-05 11:03:39,2,3,1900.564453125,1125.060791015625,150.90673828125,113.4615478515625
25,2024-12-05 11:03:39,2,4,1363.086669921875,901.4894409179688,72.748779296875,54.19134521484375
25,2024-12-05 11:03:39,2,7,1747.3955078125,999.1720581054688,113.6131591796875,95.77581787109375
25,2024-12-05 11:03:39,2,22,1501.3466796875,1269.1485595703125,165.53662109375,140.7081298828125
25,2024-12-05 11:03:39,2,5,1565.05908203125,994.7271118164062,103.6214599609375,53.91778564453125
26,2024-12-05 11:03:39,2,1,1396.9783935546875,1014.3413696289062,104.89990234375,90.99884033203125
26,2024-12-05 11:03:39,2,2,1689.1690673828125,945.681640625,90.105224609375,69.1710205078125
26,2024-12-05 11:03:39,2,3,1896.169677734375,1118.0465087890625,148.2347412109375,114.466552734375
26,2024-12-05 11:03:39,2,4,1361.132568359375,894.1981811523438,74.1995849609375,58.28436279296875
26,2024-12-05 11:03:39,2,7,1745.5704345703125,995.1743774414062,113.099365234375,100.60906982421875
26,2024-12-05 11:03:39,2,22,1492.7418212890625,1262.4404296875,171.228515625,149.748779296875
26,2024-12-05 11:03:39,2,5,1555.228271484375,991.4566650390625,110.189208984375,56.048583984375
27,2024-12-05 11:03:39,2,1,1397.4656982421875,1010.3629150390625,100.5751953125,91.080322265625
27,2024-12-05 11:03:39,2,2,1689.2625732421875,949.321044921875,87.996337890625,64.63836669921875
27,2024-12-05 11:03:39,2,3,1892.9071044921875,1114.4603271484375,148.6551513671875,113.6734619140625
27,2024-12-05 11:03:39,2,4,1360.5003662109375,891.7801513671875,74.37060546875,60.55316162109375
27,2024-12-05 11:03:39,2,7,1743.0836181640625,988.2687377929688,114.56201171875,106.96380615234375
27,2024-12-05 11:03:39,2,22,1489.4796142578125,1256.6302490234375,171.742919921875,159.5435791015625
27,2024-12-05 11:03:39,2,5,1552.9837646484375,990.8987426757812,109.7083740234375,53.16497802734375
28,2024-12-05 11:03:40,2,1,1397.03466796875,1010.0254516601562,101.0108642578125,85.00555419921875
28,2024-12-05 11:03:40,2,2,1690.3880615234375,953.0950317382812,86.25830078125,58.3814697265625
28,2024-12-05 11:03:40,2,3,1889.760009765625,1113.915771484375,149.2515869140625,111.2728271484375
28,2024-12-05 11:03:40,2,4,1352.427978515625,889.2369384765625,81.2318115234375,66.53668212890625
28,2024-12-05 11:03:40,2,7,1742.4010009765625,992.8697509765625,112.683349609375,99.291015625
28,2024-12-05 11:03:40,2,22,1487.306884765625,1252.7725830078125,169.450927734375,161.5775146484375
28,2024-12-05 11:03:40,2,5,1555.7349853515625,991.396484375,105.1409912109375,52.2607421875
29,2024-12-05 11:03:40,2,1,1397.025390625,1006.056884765625,99.3829345703125,84.96240234375
29,2024-12-05 11:03:40,2,2,1685.203369140625,941.5073852539062,88.1463623046875,65.61236572265625
29,2024-12-05 11:03:40,2,3,1887.006103515625,1110.5689697265625,149.9119873046875,112.106201171875
29,2024-12-05 11:03:40,2,4,1349.808837890625,889.873046875,83.0543212890625,67.10223388671875
29,2024-12-05 11:03:40,2,7,1740.9140625,987.4846801757812,112.1341552734375,105.25164794921875
29,2024-12-05 11:03:40,2,22,1486.2156982421875,1246.7916259765625,167.224365234375,153.3402099609375
29,2024-12-05 11:03:40,2,5,1561.6422119140625,989.9237670898438,99.955810546875,52.74151611328125
30,2024-12-05 11:03:40,2,1,1396.1080322265625,1004.2783203125,99.5894775390625,85.2421875
30,2024-12-05 11:03:40,2,2,1679.1109619140625,939.3798217773438,90.5028076171875,69.15692138671875
30,2024-12-05 11:03:40,2,3,1886.748046875,1107.18408203125,146.420654296875,112.4090576171875
30,2024-12-05 11:03:40,2,4,1349.7637939453125,889.5742797851562,83.0474853515625,67.24798583984375
30,2024-12-05 11:03:40,2,7,1738.2047119140625,1000.8583984375,113.2996826171875,90.593994140625
30,2024-12-05 11:03:40,2,22,1485.23193359375,1239.6195068359375,165.3251953125,148.112548828125
30,2024-12-05 11:03:40,2,5,1551.5184326171875,989.718505859375,108.3270263671875,51.8585205078125
31,2024-12-05 11:03:40,2,1,1396.2613525390625,1001.3961791992188,99.6922607421875,87.56109619140625
31,2024-12-05 11:03:40,2,2,1682.5225830078125,944.4805297851562,87.7672119140625,66.86529541015625
31,2024-12-05 11:03:40,2,3,1882.6689453125,1107.6524658203125,146.9398193359375,108.9774169921875
31,2024-12-05 11:03:40,2,4,1349.3865966796875,887.0628051757812,83.5849609375,68.97900390625
31,2024-12-05 11:03:40,2,7,1735.37451171875,992.4052124023438,114.03662109375,98.13604736328125
31,2024-12-05 11:03:40,2,22,1484.99755859375,1233.5390625,160.1414794921875,140.6214599609375
31,2024-12-05 11:03:40,2,5,1544.1949462890625,989.442626953125,116.753662109375,52.4033203125
32,2024-12-05 11:03:40,2,1,1394.284912109375,994.9097290039062,101.6956787109375,88.91339111328125
32,2024-12-05 11:03:40,2,2,1683.0029296875,945.468994140625,87.1424560546875,62.51873779296875
32,2024-12-05 11:03:40,2,3,1881.0526123046875,1107.1556396484375,146.0677490234375,103.3974609375
32,2024-12-05 11:03:40,2,4,1347.41748046875,882.2568359375,86.5380859375,70.09100341796875
32,2024-12-05 11:03:40,2,7,1734.45361328125,987.680419921875,113.0872802734375,102.0311279296875
32,2024-12-05 11:03:40,2,22,1482.6102294921875,1226.1529541015625,158.1497802734375,135.17724609375
32,2024-12-05 11:03:40,2,5,1544.2474365234375,989.9033813476562,113.4920654296875,50.64105224609375
33,2024-12-05 11:03:40,2,1,1394.504638671875,994.04638671875,101.1885986328125,86.0521240234375
33,2024-12-05 11:03:40,2,2,1680.2213134765625,949.7210693359375,89.005859375,63.07305908203125
33,2024-12-05 11:03:40,2,3,1877.5625,1108.341796875,148.616455078125,96.2586669921875
33,2024-12-05 11:03:40,2,4,1348.06787109375,880.2197265625,84.55029296875,66.3140869140625
33,2024-12-05 11:03:40,2,7,1732.0675048828125,992.2164306640625,114.6290283203125,97.4805908203125
33,2024-12-05 11:03:40,2,22,1480.0107421875,1222.669921875,157.2552490234375,133.7147216796875
33,2024-12-05 11:03:40,2,5,1543.3397216796875,991.12109375,116.2508544921875,50.050537109375
33,2024-12-05 11:03:40,7,43,1785.65380859375,1140.4532470703125,296.807373046875,292.2728271484375
34,2024-12-05 11:03:41,2,1,1393.9830322265625,990.9879150390625,101.569091796875,87.474365234375
34,2024-12-05 11:03:41,2,2,1677.1104736328125,939.5277709960938,91.8206787109375,69.73590087890625
34,2024-12-05 11:03:41,2,3,1874.0736083984375,1105.14697265625,147.650634765625,99.2620849609375
34,2024-12-05 11:03:41,2,4,1346.2872314453125,879.9986572265625,85.0997314453125,64.00323486328125
34,2024-12-05 11:03:41,2,7,1730.54296875,982.1498413085938,116.144287109375,105.00079345703125
34,2024-12-05 11:03:41,2,22,1478.5560302734375,1218.3013916015625,156.153076171875,129.6346435546875
34,2024-12-05 11:03:41,2,5,1541.8048095703125,989.2854614257812,117.9000244140625,48.93011474609375
34,2024-12-05 11:03:41,7,43,1782.1064453125,1166.3624267578125,297.11767578125,267.466796875
34,2024-12-05 11:03:41,2,48,1473.8226318359375,863.7756958007812,84.4383544921875,86.37786865234375
35,2024-12-05 11:03:41,2,1,1393.6285400390625,992.0159912109375,100.31298828125,86.447021484375
35,2024-12-05 11:03:41,2,2,1679.1607666015625,943.2667846679688,88.6875,63.2860107421875
35,2024-12-05 11:03:41,7,3,1872.715576171875,1103.6248779296875,146.1441650390625,94.790771484375
35,2024-12-05 11:03:41,2,4,1346.57275390625,878.95458984375,84.40625,65.221435546875
35,2024-12-05 11:03:41,2,22,1477.5040283203125,1213.52978515625,154.9542236328125,128.739501953125
35,2024-12-05 11:03:41,2,5,1539.5054931640625,985.1575927734375,117.2169189453125,50.4344482421875
35,2024-12-05 11:03:41,7,43,1777.154541015625,1174.644287109375,302.63671875,261.82177734375
35,2024-12-05 11:03:41,2,48,1477.5947265625,869.0616455078125,72.09033203125,78.39788818359375
35,2024-12-05 11:03:41,2,49,2113.1318359375,1329.5897216796875,257.9716796875,109.468017578125
36,2024-12-05 11:03:41,2,1,1390.5274658203125,990.3764038085938,103.9395751953125,88.14703369140625
36,2024-12-05 11:03:41,2,2,1676.439697265625,937.9496459960938,91.12109375,69.98779296875
36,2024-12-05 11:03:41,2,3,1868.326416015625,1096.48486328125,138.07861328125,96.4976806640625
36,2024-12-05 11:03:41,2,4,1346.7779541015625,879.56982421875,82.791259765625,65.39984130859375
36,2024-12-05 11:03:41,2,22,1475.8720703125,1208.38330078125,154.5562744140625,127.80859375
36,2024-12-05 11:03:41,2,5,1546.49755859375,981.3131713867188,107.8648681640625,54.25262451171875
36,2024-12-05 11:03:41,7,43,1773.44921875,1165.6563720703125,308.019287109375,272.90869140625
36,2024-12-05 11:03:41,2,48,1474.2791748046875,868.17626953125,75.63818359375,79.71990966796875
36,2024-12-05 11:03:41,2,49,2109.52490234375,1323.7447509765625,262.238525390625,115.050537109375
37,2024-12-05 11:03:41,2,1,1391.74072265625,990.7883911132812,101.2763671875,86.04815673828125
37,2024-12-05 11:03:41,2,2,1674.1729736328125,934.7797241210938,89.3358154296875,70.34881591796875
37,2024-12-05 11:03:41,2,3,1863.9827880859375,1095.1220703125,141.692626953125,94.2410888671875
37,2024-12-05 11:03:41,2,4,1343.3707275390625,882.5890502929688,84.5010986328125,62.73199462890625
37,2024-12-05 11:03:41,2,22,1477.4981689453125,1204.8067626953125,150.4788818359375,125.1810302734375
37,2024-12-05 11:03:41,2,5,1541.7318115234375,981.3896484375,112.7501220703125,49.77392578125
37,2024-12-05 11:03:41,7,43,1770.799072265625,1163.7996826171875,298.773681640625,274.833251953125
37,2024-12-05 11:03:41,2,48,1473.179931640625,865.765869140625,76.948486328125,69.83837890625
37,2024-12-05 11:03:41,2,49,2102.361083984375,1318.64697265625,270.41015625,120.4002685546875
38,2024-12-05 11:03:41,2,1,1392.1041259765625,984.7412109375,101.7735595703125,87.4647216796875
38,2024-12-05 11:03:41,2,2,1675.4176025390625,936.5313720703125,88.138671875,66.51678466796875
38,2024-12-05 11:03:41,2,3,1863.924072265625,1093.3126220703125,137.2686767578125,93.0340576171875
38,2024-12-05 11:03:41,2,4,1340.6822509765625,886.3247680664062,85.5263671875,57.51171875
38,2024-12-05 11:03:41,2,22,1475.2601318359375,1199.2969970703125,150.9310302734375,129.254638671875
38,2024-12-05 11:03:41,2,5,1538.8358154296875,977.4654541015625,115.0782470703125,53.1322021484375
